Date/Time,Price,MW,MW,MW
2023-09-27 18:00:00,45.9,9541.0,1495.0,50.0
2023-09-27 19:00:00,184.01,9531.0,1283.0,0.0
2023-09-27 20:00:00,59.57,9523.0,1533.0,0.0
2023-09-27 21:00:00,38.62,9393.0,1878.0,0.0
2023-09-27 22:00:00,23.02,9107.0,2030.0,0.0
2023-09-27 23:00:00,19.21,8833.0,2115.0,0.0
2023-09-28 00:00:00,5.92,8633.0,2149.0,0.0
2023-09-28 01:00:00,0.0,8556.0,2278.0,0.0
2023-09-28 02:00:00,0.0,8492.0,2194.0,0.0
2023-09-28 03:00:00,15.94,8480.0,2155.0,0.0
2023-09-28 04:00:00,21.14,8489.0,1975.0,0.0
2023-09-28 05:00:00,21.98,8690.0,1845.0,0.0
2023-09-28 06:00:00,28.54,9105.0,1824.0,0.0
2023-09-28 07:00:00,35.2,9470.0,1772.0,13.0
2023-09-28 08:00:00,32.4,9545.0,1606.0,337.0
2023-09-28 09:00:00,27.4,9626.0,1488.0,836.0
2023-09-28 10:00:00,29.83,9689.0,1487.0,992.0
2023-09-28 11:00:00,36.94,9726.0,1387.0,1026.0
2023-09-28 12:00:00,42.53,9722.0,1324.0,971.0
2023-09-28 13:00:00,47.13,9732.0,1213.0,832.0
2023-09-28 14:00:00,50.17,9690.0,1307.0,535.0
2023-09-28 15:00:00,43.86,9752.0,1472.0,693.0
2023-09-28 16:00:00,33.12,9795.0,1735.0,618.0
2023-09-28 17:00:00,39.74,9751.0,1743.0,314.0
2023-09-28 18:00:00,42.95,9655.0,1797.0,103.0
2023-09-28 19:00:00,46.06,9769.0,1678.0,1.0
2023-09-28 20:00:00,45.62,9715.0,1597.0,0.0
2023-09-28 21:00:00,39.55,9519.0,1646.0,0.0
2023-09-28 22:00:00,40.27,9206.0,1629.0,0.0
2023-09-28 23:00:00,43.06,8921.0,1557.0,0.0
2023-09-29 00:00:00,43.97,8736.0,1458.0,0.0
2023-09-29 01:00:00,43.8,8637.0,1314.0,0.0
2023-09-29 02:00:00,45.13,8591.0,1261.0,0.0
2023-09-29 03:00:00,45.14,8554.0,1210.0,0.0
2023-09-29 04:00:00,44.87,8586.0,1269.0,0.0
2023-09-29 05:00:00,62.11,8718.0,1099.0,0.0
2023-09-29 06:00:00,326.5,8969.0,830.0,0.0
2023-09-29 07:00:00,550.2,9331.0,708.0,13.0
2023-09-29 08:00:00,341.48,9492.0,627.0,251.0
2023-09-29 09:00:00,102.74,9610.0,382.0,640.0
2023-09-29 10:00:00,59.29,9756.0,253.0,966.0
2023-09-29 11:00:00,46.66,9810.0,316.0,989.0
2023-09-29 12:00:00,48.8,9793.0,397.0,841.0
2023-09-29 13:00:00,61.88,9834.0,375.0,682.0
2023-09-29 14:00:00,58.63,9896.0,342.0,823.0
2023-09-29 15:00:00,69.4,9892.0,315.0,775.0
2023-09-29 16:00:00,65.97,9872.0,258.0,630.0
2023-09-29 17:00:00,80.4,9822.0,284.0,477.0
2023-09-29 18:00:00,401.23,9587.0,347.0,119.0
2023-09-29 19:00:00,211.39,9598.0,406.0,0.0
2023-09-29 20:00:00,142.25,9532.0,442.0,2.0
2023-09-29 21:00:00,51.4,9421.0,626.0,0.0
2023-09-29 22:00:00,49.06,9238.0,885.0,0.0
2023-09-29 23:00:00,48.31,9031.0,994.0,0.0
2023-09-30 00:00:00,97.5,8783.0,823.0,0.0
2023-09-30 01:00:00,50.14,8694.0,733.0,0.0
2023-09-30 02:00:00,48.74,8642.0,599.0,0.0
2023-09-30 03:00:00,49.19,8609.0,549.0,0.0
2023-09-30 04:00:00,49.19,8568.0,542.0,0.0
2023-09-30 05:00:00,53.82,8647.0,453.0,0.0
2023-09-30 06:00:00,55.44,8793.0,479.0,0.0
2023-09-30 07:00:00,49.28,8989.0,565.0,0.0
2023-09-30 08:00:00,50.49,9208.0,708.0,19.0
2023-09-30 09:00:00,67.89,9394.0,695.0,66.0
2023-09-30 10:00:00,55.91,9524.0,691.0,111.0
2023-09-30 11:00:00,57.55,9540.0,695.0,157.0
2023-09-30 12:00:00,48.7,9548.0,775.0,236.0
2023-09-30 13:00:00,47.9,9508.0,817.0,269.0
2023-09-30 14:00:00,47.25,9478.0,896.0,233.0
2023-09-30 15:00:00,51.37,9504.0,868.0,120.0
2023-09-30 16:00:00,51.23,9551.0,985.0,83.0
2023-09-30 17:00:00,54.7,9592.0,1098.0,44.0
2023-09-30 18:00:00,49.25,9609.0,1241.0,3.0
2023-09-30 19:00:00,49.74,9676.0,1222.0,0.0
2023-09-30 20:00:00,47.52,9655.0,1210.0,0.0
2023-09-30 21:00:00,45.86,9495.0,1189.0,0.0
2023-09-30 22:00:00,45.74,9237.0,1088.0,0.0
2023-09-30 23:00:00,46.19,8995.0,960.0,0.0
2023-10-01 00:00:00,46.21,8778.0,934.0,0.0
2023-10-01 01:00:00,44.79,8681.0,919.0,0.0
2023-10-01 02:00:00,45.77,8592.0,879.0,0.0
2023-10-01 03:00:00,45.88,8553.0,849.0,0.0
2023-10-01 04:00:00,47.67,8504.0,756.0,0.0
2023-10-01 05:00:00,48.28,8505.0,716.0,0.0
2023-10-01 06:00:00,46.98,8710.0,811.0,0.0
2023-10-01 07:00:00,48.69,8875.0,645.0,0.0
2023-10-01 08:00:00,54.43,9013.0,426.0,39.0
2023-10-01 09:00:00,88.64,9146.0,253.0,109.0
2023-10-01 10:00:00,76.72,9204.0,241.0,173.0
2023-10-01 11:00:00,81.23,9253.0,227.0,203.0
2023-10-01 12:00:00,55.64,9241.0,170.0,331.0
2023-10-01 13:00:00,67.83,9255.0,66.0,373.0
2023-10-01 14:00:00,85.37,9211.0,99.0,275.0
2023-10-01 15:00:00,119.74,9203.0,130.0,259.0
2023-10-01 16:00:00,94.71,9267.0,131.0,232.0
2023-10-01 17:00:00,89.85,9392.0,123.0,142.0
2023-10-01 18:00:00,84.95,9358.0,123.0,29.0
2023-10-01 19:00:00,115.69,9438.0,202.0,0.0
2023-10-01 20:00:00,115.9,9482.0,384.0,0.0
2023-10-01 21:00:00,61.03,9348.0,507.0,0.0
2023-10-01 22:00:00,49.07,9075.0,694.0,0.0
2023-10-01 23:00:00,46.23,8812.0,820.0,0.0
2023-10-02 00:00:00,45.87,8641.0,903.0,0.0
2023-10-02 01:00:00,45.51,8539.0,1005.0,0.0
2023-10-02 02:00:00,44.07,8505.0,1103.0,0.0
2023-10-02 03:00:00,32.8,8526.0,1305.0,0.0
2023-10-02 04:00:00,33.52,8601.0,1344.0,0.0
2023-10-02 05:00:00,41.09,8773.0,1416.0,0.0
2023-10-02 06:00:00,46.2,9188.0,1439.0,0.0
2023-10-02 07:00:00,47.12,9519.0,1587.0,3.0
2023-10-02 08:00:00,41.78,9667.0,1699.0,126.0
2023-10-02 09:00:00,32.69,9801.0,1655.0,356.0
2023-10-02 10:00:00,31.23,9863.0,1663.0,478.0
2023-10-02 11:00:00,29.12,9812.0,1600.0,547.0
2023-10-02 12:00:00,29.5,9782.0,1514.0,686.0
2023-10-02 13:00:00,30.02,9796.0,1435.0,625.0
2023-10-02 14:00:00,38.44,9802.0,1337.0,510.0
2023-10-02 15:00:00,44.74,9826.0,1300.0,402.0
2023-10-02 16:00:00,46.84,9841.0,1251.0,285.0
2023-10-02 17:00:00,51.86,9805.0,1023.0,193.0
2023-10-02 18:00:00,54.87,9664.0,926.0,53.0
2023-10-02 19:00:00,89.93,9765.0,905.0,0.0
2023-10-02 20:00:00,71.01,9688.0,892.0,0.0
2023-10-02 21:00:00,56.38,9478.0,918.0,0.0
2023-10-02 22:00:00,47.35,9199.0,854.0,0.0
2023-10-02 23:00:00,55.01,8927.0,934.0,0.0
2023-10-03 00:00:00,46.0,8709.0,943.0,0.0
2023-10-03 01:00:00,46.2,8610.0,899.0,0.0
2023-10-03 02:00:00,46.26,8572.0,756.0,0.0
2023-10-03 03:00:00,57.95,8610.0,483.0,0.0
2023-10-03 04:00:00,64.83,8667.0,388.0,0.0
2023-10-03 05:00:00,99.31,8806.0,348.0,0.0
2023-10-03 06:00:00,129.68,9083.0,420.0,0.0
2023-10-03 07:00:00,98.24,9557.0,693.0,4.0
2023-10-03 08:00:00,50.21,9591.0,783.0,159.0
2023-10-03 09:00:00,47.63,9584.0,696.0,388.0
2023-10-03 10:00:00,52.61,9611.0,489.0,636.0
2023-10-03 11:00:00,46.98,9642.0,500.0,758.0
2023-10-03 12:00:00,51.12,9656.0,457.0,724.0
2023-10-03 13:00:00,46.47,9641.0,504.0,703.0
2023-10-03 14:00:00,44.59,9699.0,605.0,621.0
2023-10-03 15:00:00,38.8,9760.0,788.0,589.0
2023-10-03 16:00:00,31.05,9798.0,964.0,724.0
2023-10-03 17:00:00,33.33,9785.0,1055.0,375.0
2023-10-03 18:00:00,44.31,9689.0,916.0,84.0
2023-10-03 19:00:00,56.14,9817.0,822.0,0.0
2023-10-03 20:00:00,63.53,9776.0,795.0,0.0
2023-10-03 21:00:00,62.24,9621.0,829.0,0.0
2023-10-03 22:00:00,48.61,9334.0,1067.0,0.0
2023-10-03 23:00:00,43.84,9079.0,1448.0,0.0
2023-10-04 00:00:00,28.26,8916.0,1952.0,0.0
2023-10-04 01:00:00,22.43,8811.0,2234.0,0.0
2023-10-04 02:00:00,19.57,8801.0,2440.0,0.0
2023-10-04 03:00:00,0.0,8761.0,2455.0,0.0
2023-10-04 04:00:00,0.0,8811.0,2464.0,0.0
2023-10-04 05:00:00,15.98,8986.0,2483.0,0.0
2023-10-04 06:00:00,25.48,9359.0,2452.0,0.0
2023-10-04 07:00:00,24.22,9703.0,2483.0,1.0
2023-10-04 08:00:00,31.88,9729.0,1993.0,95.0
2023-10-04 09:00:00,46.71,9730.0,1596.0,243.0
2023-10-04 10:00:00,37.73,9795.0,1556.0,397.0
2023-10-04 11:00:00,30.77,9879.0,1955.0,206.0
2023-10-04 12:00:00,29.18,9879.0,2005.0,210.0
2023-10-04 13:00:00,42.92,9837.0,1618.0,265.0
2023-10-04 14:00:00,31.99,9832.0,1960.0,255.0
2023-10-04 15:00:00,29.03,9824.0,1999.0,237.0
2023-10-04 16:00:00,31.61,9826.0,1864.0,159.0
2023-10-04 17:00:00,37.63,9804.0,1719.0,132.0
2023-10-04 18:00:00,45.72,9740.0,1572.0,35.0
2023-10-04 19:00:00,46.45,9829.0,1631.0,5.0
2023-10-04 20:00:00,46.13,9815.0,1690.0,5.0
2023-10-04 21:00:00,45.57,9686.0,1629.0,5.0
2023-10-04 22:00:00,44.41,9372.0,1499.0,5.0
2023-10-04 23:00:00,41.28,9057.0,1405.0,5.0
2023-10-05 00:00:00,43.68,8837.0,1171.0,5.0
2023-10-05 01:00:00,45.01,8727.0,980.0,5.0
2023-10-05 02:00:00,43.74,8644.0,963.0,5.0
2023-10-05 03:00:00,42.46,8603.0,942.0,5.0
2023-10-05 04:00:00,43.61,8622.0,924.0,5.0
2023-10-05 05:00:00,44.62,8736.0,969.0,5.0
2023-10-05 06:00:00,133.66,9160.0,1015.0,5.0
2023-10-05 07:00:00,135.78,9586.0,1075.0,5.0
2023-10-05 08:00:00,51.42,9739.0,1305.0,19.0
2023-10-05 09:00:00,61.37,9882.0,1422.0,58.0
2023-10-05 10:00:00,53.31,9890.0,1454.0,134.0
2023-10-05 11:00:00,98.08,9824.0,1162.0,292.0
2023-10-05 12:00:00,49.84,9798.0,1161.0,430.0
2023-10-05 13:00:00,44.58,9844.0,1354.0,541.0
2023-10-05 14:00:00,34.98,9833.0,1505.0,504.0
2023-10-05 15:00:00,29.09,9794.0,1673.0,494.0
2023-10-05 16:00:00,24.56,9821.0,1819.0,610.0
2023-10-05 17:00:00,23.98,9801.0,1945.0,455.0
2023-10-05 18:00:00,27.11,9759.0,2048.0,74.0
2023-10-05 19:00:00,29.46,9910.0,1943.0,0.0
2023-10-05 20:00:00,31.01,9890.0,1731.0,0.0
2023-10-05 21:00:00,44.17,9660.0,1319.0,0.0
2023-10-05 22:00:00,165.84,9320.0,812.0,0.0
2023-10-05 23:00:00,533.18,8979.0,296.0,0.0
2023-10-06 00:00:00,579.65,8756.0,91.0,0.0
2023-10-06 01:00:00,330.25,8647.0,186.0,0.0
2023-10-06 02:00:00,44.1,8657.0,401.0,0.0
2023-10-06 03:00:00,36.28,8728.0,785.0,0.0
2023-10-06 04:00:00,30.5,8784.0,1062.0,0.0
2023-10-06 05:00:00,29.78,8962.0,1211.0,0.0
2023-10-06 06:00:00,30.27,9359.0,1467.0,0.0
2023-10-06 07:00:00,30.1,9812.0,1794.0,2.0
2023-10-06 08:00:00,24.75,9904.0,1873.0,199.0
2023-10-06 09:00:00,17.75,9891.0,1572.0,673.0
2023-10-06 10:00:00,18.71,9874.0,1275.0,884.0
2023-10-06 11:00:00,25.36,9850.0,1080.0,949.0
2023-10-06 12:00:00,33.15,9772.0,988.0,932.0
2023-10-06 13:00:00,49.88,9828.0,842.0,919.0
2023-10-06 14:00:00,65.26,9865.0,788.0,946.0
2023-10-06 15:00:00,66.68,9842.0,777.0,955.0
2023-10-06 16:00:00,124.74,9760.0,654.0,889.0
2023-10-06 17:00:00,223.42,9697.0,564.0,541.0
2023-10-06 18:00:00,245.53,9533.0,807.0,90.0
2023-10-06 19:00:00,74.69,9630.0,1307.0,2.0
2023-10-06 20:00:00,34.3,9659.0,1818.0,2.0
2023-10-06 21:00:00,22.85,9593.0,2241.0,2.0
2023-10-06 22:00:00,14.44,9394.0,2468.0,2.0
2023-10-06 23:00:00,1.69,9091.0,2508.0,0.0
2023-10-07 00:00:00,0.0,8851.0,2436.0,0.0
2023-10-07 01:00:00,0.0,8706.0,2264.0,0.0
2023-10-07 02:00:00,4.62,8607.0,2145.0,0.0
2023-10-07 03:00:00,14.27,8572.0,2033.0,0.0
2023-10-07 04:00:00,21.69,8600.0,1847.0,0.0
2023-10-07 05:00:00,26.5,8632.0,1597.0,0.0
2023-10-07 06:00:00,39.83,8761.0,1159.0,0.0
2023-10-07 07:00:00,64.69,8962.0,740.0,2.0
2023-10-07 08:00:00,58.95,9102.0,453.0,204.0
2023-10-07 09:00:00,48.64,9230.0,220.0,721.0
2023-10-07 10:00:00,48.81,9381.0,81.0,931.0
2023-10-07 11:00:00,100.48,9436.0,63.0,944.0
2023-10-07 12:00:00,150.89,9413.0,97.0,911.0
2023-10-07 13:00:00,195.98,9405.0,107.0,906.0
2023-10-07 14:00:00,50.7,9462.0,142.0,937.0
2023-10-07 15:00:00,73.49,9519.0,165.0,939.0
2023-10-07 16:00:00,126.63,9567.0,178.0,883.0
2023-10-07 17:00:00,553.28,9491.0,198.0,535.0
2023-10-07 18:00:00,665.94,9315.0,311.0,83.0
2023-10-07 19:00:00,370.1,9350.0,576.0,2.0
2023-10-07 20:00:00,46.17,9349.0,890.0,0.0
2023-10-07 21:00:00,42.83,9347.0,1212.0,0.0
2023-10-07 22:00:00,34.16,9193.0,1576.0,0.0
2023-10-07 23:00:00,38.95,9001.0,1803.0,0.0
2023-10-08 00:00:00,24.34,8820.0,2145.0,0.0
2023-10-08 01:00:00,32.44,8745.0,2324.0,0.0
2023-10-08 02:00:00,29.12,8685.0,2425.0,0.0
2023-10-08 03:00:00,26.68,8621.0,2525.0,0.0
2023-10-08 04:00:00,28.89,8618.0,2551.0,0.0
2023-10-08 05:00:00,28.24,8687.0,2543.0,0.0
2023-10-08 06:00:00,30.16,8790.0,2461.0,0.0
2023-10-08 07:00:00,32.7,8920.0,2371.0,1.0
2023-10-08 08:00:00,31.07,9031.0,2398.0,230.0
2023-10-08 09:00:00,29.48,9204.0,2169.0,737.0
2023-10-08 10:00:00,55.59,9364.0,1748.0,936.0
2023-10-08 11:00:00,45.02,9454.0,1698.0,901.0
2023-10-08 12:00:00,50.99,9578.0,1751.0,868.0
2023-10-08 13:00:00,50.1,9648.0,1786.0,864.0
2023-10-08 14:00:00,48.68,9717.0,1787.0,928.0
2023-10-08 15:00:00,36.28,9763.0,1848.0,965.0
2023-10-08 16:00:00,29.42,9765.0,1843.0,868.0
2023-10-08 17:00:00,38.45,9673.0,1810.0,477.0
2023-10-08 18:00:00,38.65,9507.0,1991.0,68.0
2023-10-08 19:00:00,38.56,9604.0,2152.0,0.0
2023-10-08 20:00:00,39.68,9592.0,2129.0,0.0
2023-10-08 21:00:00,46.4,9431.0,2009.0,0.0
2023-10-08 22:00:00,49.49,9186.0,1860.0,0.0
2023-10-08 23:00:00,48.49,8935.0,1792.0,0.0
2023-10-09 00:00:00,50.66,8721.0,1619.0,0.0
2023-10-09 01:00:00,48.27,8570.0,1466.0,0.0
2023-10-09 02:00:00,54.17,8485.0,1290.0,0.0
2023-10-09 03:00:00,48.48,8456.0,1305.0,0.0
2023-10-09 04:00:00,48.04,8500.0,1355.0,0.0
2023-10-09 05:00:00,49.96,8584.0,1377.0,1.0
2023-10-09 06:00:00,55.76,8739.0,1382.0,0.0
2023-10-09 07:00:00,47.75,8904.0,1622.0,2.0
2023-10-09 08:00:00,36.17,9017.0,1773.0,203.0
2023-10-09 09:00:00,29.41,9202.0,1642.0,683.0
2023-10-09 10:00:00,32.7,9397.0,1059.0,836.0
2023-10-09 11:00:00,46.3,9541.0,923.0,887.0
2023-10-09 12:00:00,47.67,9633.0,927.0,902.0
2023-10-09 13:00:00,51.14,9689.0,790.0,889.0
2023-10-09 14:00:00,97.53,9702.0,687.0,900.0
2023-10-09 15:00:00,57.41,9755.0,824.0,953.0
2023-10-09 16:00:00,50.24,9837.0,935.0,862.0
2023-10-09 17:00:00,142.76,9781.0,950.0,456.0
2023-10-09 18:00:00,291.78,9598.0,1102.0,58.0
2023-10-09 19:00:00,235.44,9712.0,1294.0,0.0
2023-10-09 20:00:00,61.17,9708.0,1588.0,0.0
2023-10-09 21:00:00,47.4,9510.0,1794.0,0.0
2023-10-09 22:00:00,47.39,9215.0,1834.0,0.0
2023-10-09 23:00:00,40.95,8958.0,1949.0,0.0
2023-10-10 00:00:00,37.96,8759.0,2117.0,0.0
2023-10-10 01:00:00,16.99,8666.0,2204.0,0.0
2023-10-10 02:00:00,14.62,8584.0,2159.0,0.0
2023-10-10 03:00:00,12.63,8592.0,2139.0,0.0
2023-10-10 04:00:00,23.55,8652.0,2011.0,0.0
2023-10-10 05:00:00,27.73,8815.0,1917.0,0.0
2023-10-10 06:00:00,39.8,9225.0,1863.0,0.0
2023-10-10 07:00:00,45.01,9595.0,1753.0,1.0
2023-10-10 08:00:00,42.11,9674.0,1551.0,139.0
2023-10-10 09:00:00,48.09,9677.0,1062.0,403.0
2023-10-10 10:00:00,77.82,9802.0,874.0,766.0
2023-10-10 11:00:00,365.44,9752.0,577.0,616.0
2023-10-10 12:00:00,632.18,9649.0,504.0,485.0
2023-10-10 13:00:00,685.4,9611.0,410.0,414.0
2023-10-10 14:00:00,185.57,9621.0,405.0,355.0
2023-10-10 15:00:00,290.33,9672.0,465.0,334.0
2023-10-10 16:00:00,214.93,9838.0,473.0,250.0
2023-10-10 17:00:00,317.39,9779.0,422.0,177.0
2023-10-10 18:00:00,358.93,9615.0,656.0,22.0
2023-10-10 19:00:00,63.69,9736.0,953.0,0.0
2023-10-10 20:00:00,39.18,9797.0,1395.0,0.0
2023-10-10 21:00:00,35.05,9640.0,1634.0,0.0
2023-10-10 22:00:00,31.71,9309.0,1780.0,0.0
2023-10-10 23:00:00,33.85,9002.0,1731.0,0.0
2023-10-11 00:00:00,28.05,8795.0,1675.0,0.0
2023-10-11 01:00:00,26.39,8672.0,1692.0,0.0
2023-10-11 02:00:00,22.34,8651.0,1744.0,0.0
2023-10-11 03:00:00,27.77,8569.0,1479.0,0.0
2023-10-11 04:00:00,36.02,8586.0,1336.0,0.0
2023-10-11 05:00:00,45.67,8772.0,1323.0,0.0
2023-10-11 06:00:00,60.14,9222.0,1313.0,0.0
2023-10-11 07:00:00,63.44,9721.0,1283.0,0.0
2023-10-11 08:00:00,64.23,9786.0,1285.0,14.0
2023-10-11 09:00:00,33.04,9795.0,1284.0,85.0
2023-10-11 10:00:00,44.88,9843.0,1220.0,188.0
2023-10-11 11:00:00,42.8,9848.0,1198.0,245.0
2023-10-11 12:00:00,34.65,9811.0,1118.0,328.0
2023-10-11 13:00:00,57.88,9760.0,989.0,295.0
2023-10-11 14:00:00,161.72,9744.0,896.0,339.0
2023-10-11 15:00:00,353.17,9678.0,779.0,249.0
2023-10-11 16:00:00,684.9,9766.0,682.0,124.0
2023-10-11 17:00:00,661.96,9726.0,569.0,65.0
2023-10-11 18:00:00,411.91,9675.0,542.0,11.0
2023-10-11 19:00:00,275.45,9759.0,708.0,6.0
2023-10-11 20:00:00,74.66,9640.0,749.0,6.0
2023-10-11 21:00:00,43.6,9515.0,832.0,0.0
2023-10-11 22:00:00,38.7,9224.0,898.0,0.0
2023-10-11 23:00:00,55.61,8889.0,981.0,0.0
2023-10-12 00:00:00,39.47,8695.0,956.0,0.0
2023-10-12 01:00:00,31.34,8620.0,939.0,0.0
2023-10-12 02:00:00,29.4,8570.0,910.0,0.0
2023-10-12 03:00:00,30.73,8554.0,921.0,0.0
2023-10-12 04:00:00,35.71,8614.0,919.0,0.0
2023-10-12 05:00:00,43.38,8782.0,1005.0,0.0
2023-10-12 06:00:00,57.29,9234.0,1155.0,0.0
2023-10-12 07:00:00,49.46,9724.0,1100.0,0.0
2023-10-12 08:00:00,68.44,9854.0,1041.0,6.0
2023-10-12 09:00:00,91.99,9788.0,899.0,45.0
2023-10-12 10:00:00,88.76,9806.0,758.0,105.0
2023-10-12 11:00:00,204.53,9764.0,579.0,175.0
2023-10-12 12:00:00,209.23,9645.0,416.0,239.0
2023-10-12 13:00:00,275.1,9625.0,337.0,215.0
2023-10-12 14:00:00,228.21,9560.0,291.0,239.0
2023-10-12 15:00:00,212.1,9542.0,294.0,217.0
2023-10-12 16:00:00,272.23,9567.0,292.0,180.0
2023-10-12 17:00:00,279.48,9577.0,345.0,89.0
2023-10-12 18:00:00,274.33,9512.0,423.0,5.0
2023-10-12 19:00:00,80.06,9630.0,560.0,1.0
2023-10-12 20:00:00,55.31,9631.0,722.0,0.0
2023-10-12 21:00:00,53.59,9532.0,752.0,0.0
2023-10-12 22:00:00,110.45,9258.0,905.0,0.0
2023-10-12 23:00:00,47.49,8997.0,1015.0,0.0
2023-10-13 00:00:00,44.61,8837.0,889.0,0.0
2023-10-13 01:00:00,45.03,8739.0,898.0,0.0
2023-10-13 02:00:00,43.83,8730.0,798.0,0.0
2023-10-13 03:00:00,44.15,8755.0,747.0,0.0
2023-10-13 04:00:00,47.28,8779.0,853.0,0.0
2023-10-13 05:00:00,57.27,8902.0,875.0,0.0
2023-10-13 06:00:00,149.39,9271.0,875.0,0.0
2023-10-13 07:00:00,130.55,9633.0,904.0,0.0
2023-10-13 08:00:00,73.65,9768.0,1092.0,24.0
2023-10-13 09:00:00,62.77,9840.0,1099.0,96.0
2023-10-13 10:00:00,79.43,9913.0,1074.0,172.0
2023-10-13 11:00:00,64.93,9902.0,1230.0,213.0
2023-10-13 12:00:00,40.45,9848.0,1504.0,232.0
2023-10-13 13:00:00,43.72,9828.0,1556.0,254.0
2023-10-13 14:00:00,36.9,9811.0,1544.0,284.0
2023-10-13 15:00:00,44.88,9793.0,1510.0,266.0
2023-10-13 16:00:00,40.21,9807.0,1645.0,223.0
2023-10-13 17:00:00,38.23,9835.0,1726.0,89.0
2023-10-13 18:00:00,48.96,9832.0,1714.0,3.0
2023-10-13 19:00:00,53.22,9902.0,1802.0,0.0
2023-10-13 20:00:00,47.57,9838.0,1939.0,2.0
2023-10-13 21:00:00,42.2,9723.0,2013.0,1.0
2023-10-13 22:00:00,36.13,9443.0,2133.0,0.0
2023-10-13 23:00:00,33.66,9195.0,2172.0,0.0
2023-10-14 00:00:00,23.85,8933.0,2189.0,0.0
2023-10-14 01:00:00,22.79,8777.0,2114.0,0.0
2023-10-14 02:00:00,27.93,8758.0,2061.0,0.0
2023-10-14 03:00:00,28.79,8726.0,2007.0,0.0
2023-10-14 04:00:00,28.29,8756.0,2021.0,0.0
2023-10-14 05:00:00,29.24,8813.0,2005.0,0.0
2023-10-14 06:00:00,34.69,8986.0,1973.0,0.0
2023-10-14 07:00:00,35.78,9212.0,1964.0,0.0
2023-10-14 08:00:00,32.4,9352.0,1920.0,132.0
2023-10-14 09:00:00,28.49,9500.0,1748.0,461.0
2023-10-14 10:00:00,132.41,9628.0,1499.0,346.0
2023-10-14 11:00:00,53.68,9601.0,1382.0,659.0
2023-10-14 12:00:00,35.05,9532.0,1512.0,750.0
2023-10-14 13:00:00,30.36,9431.0,1725.0,766.0
2023-10-14 14:00:00,27.33,9440.0,1888.0,784.0
2023-10-14 15:00:00,25.37,9427.0,1976.0,896.0
2023-10-14 16:00:00,26.08,9499.0,2053.0,798.0
2023-10-14 17:00:00,37.19,9564.0,2108.0,364.0
2023-10-14 18:00:00,44.61,9584.0,2150.0,28.0
2023-10-14 19:00:00,49.65,9712.0,2288.0,0.0
2023-10-14 20:00:00,43.63,9596.0,2452.0,0.0
2023-10-14 21:00:00,40.51,9453.0,2525.0,0.0
2023-10-14 22:00:00,29.28,9278.0,2508.0,0.0
2023-10-14 23:00:00,26.52,9045.0,2441.0,0.0
2023-10-15 00:00:00,36.59,8847.0,2040.0,0.0
2023-10-15 01:00:00,43.18,8718.0,1776.0,0.0
2023-10-15 02:00:00,42.85,8652.0,1739.0,0.0
2023-10-15 03:00:00,42.85,8666.0,1767.0,0.0
2023-10-15 04:00:00,42.85,8694.0,1809.0,0.0
2023-10-15 05:00:00,42.86,8799.0,1889.0,0.0
2023-10-15 06:00:00,46.89,8954.0,1918.0,0.0
2023-10-15 07:00:00,43.7,9149.0,2047.0,0.0
2023-10-15 08:00:00,38.78,9288.0,2031.0,28.0
2023-10-15 09:00:00,43.7,9430.0,1843.0,122.0
2023-10-15 10:00:00,44.23,9474.0,1634.0,353.0
2023-10-15 11:00:00,33.5,9553.0,1699.0,756.0
2023-10-15 12:00:00,24.76,9589.0,1821.0,833.0
2023-10-15 13:00:00,33.81,9612.0,1869.0,850.0
2023-10-15 14:00:00,35.35,9577.0,1695.0,905.0
2023-10-15 15:00:00,36.63,9591.0,1570.0,962.0
2023-10-15 16:00:00,41.26,9686.0,1465.0,877.0
2023-10-15 17:00:00,49.62,9754.0,1383.0,373.0
2023-10-15 18:00:00,204.39,9720.0,1412.0,25.0
2023-10-15 19:00:00,164.06,9811.0,1416.0,1.0
2023-10-15 20:00:00,95.43,9661.0,1276.0,2.0
2023-10-15 21:00:00,113.44,9443.0,1094.0,1.0
2023-10-15 22:00:00,65.8,9159.0,838.0,0.0
2023-10-15 23:00:00,393.52,8790.0,672.0,0.0
2023-10-16 00:00:00,159.46,8618.0,583.0,0.0
2023-10-16 01:00:00,72.0,8608.0,517.0,0.0
2023-10-16 02:00:00,60.67,8638.0,454.0,0.0
2023-10-16 03:00:00,219.87,8592.0,326.0,0.0
2023-10-16 04:00:00,461.46,8542.0,233.0,0.0
2023-10-16 05:00:00,410.8,8668.0,228.0,0.0
2023-10-16 06:00:00,196.34,9109.0,355.0,0.0
2023-10-16 07:00:00,364.02,9600.0,500.0,0.0
2023-10-16 08:00:00,96.76,9744.0,548.0,46.0
2023-10-16 09:00:00,36.93,9886.0,690.0,213.0
2023-10-16 10:00:00,49.06,9963.0,572.0,320.0
2023-10-16 11:00:00,154.94,9860.0,428.0,385.0
2023-10-16 12:00:00,205.42,9815.0,397.0,589.0
2023-10-16 13:00:00,169.12,9803.0,495.0,469.0
2023-10-16 14:00:00,305.71,9750.0,558.0,324.0
2023-10-16 15:00:00,301.8,9739.0,684.0,209.0
2023-10-16 16:00:00,105.6,9772.0,962.0,138.0
2023-10-16 17:00:00,37.17,9887.0,1385.0,73.0
2023-10-16 18:00:00,28.15,9894.0,1905.0,10.0
